algorithm,avg_waiting,max_waiting,cars_passed,avg_queue_length,empty_queue_percentage,queue_history,scenario
traditional,14.277272727272727,41,220,10.16,2.0,"[{'N': 0, 'S': 0, 'E': 0, 'W': 0}, {'N': 0, 'S': 0, 'E': 0, 'W': 0}, {'N': 0, 'S': 0, 'E': 0, 'W': 0}, {'N': 0, 'S': 0, 'E': 0, 'W': 0}, {'N': 0, 'S': 0, 'E': 0, 'W': 0}, {'N': 0, 'S': 0, 'E': 0, 'W': 0}, {'N': 0, 'S': 0, 'E': 0, 'W': 1}, {'N': 0, 'S': 0, 'E': 0, 'W': 1}, {'N': 0, 'S': 0, 'E': 0, 'W': 1}, {'N': 0, 'S': 0, 'E': 0, 'W': 1}, {'N': 0, 'S': 0, 'E': 0, 'W': 1}, {'N': 0, 'S': 0, 'E': 0, 'W': 2}, {'N': 0, 'S': 0, 'E': 0, 'W': 2}, {'N': 0, 'S': 0, 'E': 0, 'W': 3}, {'N': 0, 'S': 0, 'E': 0, 'W': 3}, {'N': 0, 'S': 0, 'E': 0, 'W': 3}, {'N': 0, 'S': 0, 'E': 0, 'W': 3}, {'N': 0, 'S': 0, 'E': 0, 'W': 4}, {'N': 0, 'S': 0, 'E': 0, 'W': 4}, {'N': 0, 'S': 0, 'E': 0, 'W': 4}, {'N': 0, 'S': 0, 'E': 0, 'W': 4}, {'N': 0, 'S': 0, 'E': 0, 'W': 4}, {'N': 0, 'S': 0, 'E': 0, 'W': 4}, {'N': 0, 'S': 0, 'E': 0, 'W': 4}, {'N': 0, 'S': 0, 'E': 0, 'W': 4}, {'N': 0, 'S': 0, 'E': 1, 'W': 5}, {'N': 0, 'S': 0, 'E': 1, 'W': 5}, {'N': 0, 'S': 0, 'E': 1, 'W': 5}, {'N': 0, 'S': 0, 'E': 1, 'W': 5}, {'N': 0, 'S': 1, 'E': 1, 'W': 5}, {'N': 0, 'S': 1, 'E': 1, 'W': 5}, {'N': 0, 'S': 1, 'E': 2, 'W': 5}, {'N': 0, 'S': 1, 'E': 2, 'W': 6}, {'N': 1, 'S': 1, 'E': 2, 'W': 6}, {'N': 1, 'S': 1, 'E': 2, 'W': 5}, {'N': 2, 'S': 1, 'E': 1, 'W': 4}, {'N': 2, 'S': 1, 'E': 0, 'W': 3}, {'N': 2, 'S': 1, 'E': 0, 'W': 2}, {'N': 2, 'S': 1, 'E': 0, 'W': 1}, {'N': 2, 'S': 1, 'E': 0, 'W': 0}, {'N': 2, 'S': 2, 'E': 0, 'W': 0}, {'N': 2, 'S': 2, 'E': 0, 'W': 0}, {'N': 2, 'S': 2, 'E': 0, 'W': 0}, {'N': 2, 'S': 2, 'E': 0, 'W': 0}, {'N': 2, 'S': 2, 'E': 0, 'W': 0}, {'N': 2, 'S': 2, 'E': 0, 'W': 0}, {'N': 2, 'S': 2, 'E': 0, 'W': 0}, {'N': 2, 'S': 2, 'E': 0, 'W': 0}, {'N': 2, 'S': 2, 'E': 0, 'W': 0}, {'N': 2, 'S': 2, 'E': 0, 'W': 0}, {'N': 3, 'S': 3, 'E': 0, 'W': 0}, {'N': 4, 'S': 3, 'E': 0, 'W': 0}, {'N': 4, 'S': 3, 'E': 0, 'W': 0}, {'N': 4, 'S': 3, 'E': 0, 'W': 0}, {'N': 4, 'S': 4, 'E': 0, 'W': 0}, {'N': 5, 'S': 4, 'E': 0, 'W': 0}, {'N': 5, 'S': 4, 'E': 0, 'W': 0}, {'N': 5, 'S': 4, 'E': 0, 'W': 0}, {'N': 5, 'S': 5, 'E': 0, 'W': 0}, {'N': 5, 'S': 5, 'E': 0, 'W': 0}, {'N': 5, 'S': 5, 'E': 0, 'W': 0}, {'N': 5, 'S': 5, 'E': 0, 'W': 0}, {'N': 5, 'S': 5, 'E': 0, 'W': 0}, {'N': 5, 'S': 5, 'E': 0, 'W': 0}, {'N': 5, 'S': 5, 'E': 1, 'W': 0}, {'N': 5, 'S': 5, 'E': 1, 'W': 1}, {'N': 6, 'S': 5, 'E': 2, 'W': 1}, {'N': 7, 'S': 5, 'E': 2, 'W': 1}, {'N': 7, 'S': 5, 'E': 2, 'W': 1}, {'N': 6, 'S': 4, 'E': 2, 'W': 1}, {'N': 5, 'S': 4, 'E': 2, 'W': 1}, {'N': 4, 'S': 3, 'E': 2, 'W': 1}, {'N': 3, 'S': 2, 'E': 2, 'W': 1}, {'N': 2, 'S': 1, 'E': 2, 'W': 1}, {'N': 1, 'S': 0, 'E': 2, 'W': 2}, {'N': 0, 'S': 0, 'E': 2, 'W': 2}, {'N': 0, 'S': 0, 'E': 2, 'W': 2}, {'N': 0, 'S': 0, 'E': 2, 'W': 2}, {'N': 0, 'S': 0, 'E': 2, 'W': 2}, {'N': 0, 'S': 0, 'E': 3, 'W': 2}, {'N': 0, 'S': 0, 'E': 3, 'W': 2}, {'N': 0, 'S': 0, 'E': 3, 'W': 2}, {'N': 0, 'S': 0, 'E': 3, 'W': 2}, {'N': 0, 'S': 0, 'E': 3, 'W': 3}, {'N': 0, 'S': 0, 'E': 4, 'W': 3}, {'N': 0, 'S': 0, 'E': 4, 'W': 3}, {'N': 0, 'S': 0, 'E': 4, 'W': 3}, {'N': 0, 'S': 0, 'E': 4, 'W': 3}, {'N': 0, 'S': 0, 'E': 4, 'W': 4}, {'N': 0, 'S': 0, 'E': 5, 'W': 4}, {'N': 0, 'S': 0, 'E': 5, 'W': 5}, {'N': 0, 'S': 0, 'E': 5, 'W': 6}, {'N': 0, 'S': 0, 'E': 6, 'W': 6}, {'N': 0, 'S': 0, 'E': 6, 'W': 6}, {'N': 0, 'S': 0, 'E': 7, 'W': 6}, {'N': 0, 'S': 0, 'E': 7, 'W': 6}, {'N': 0, 'S': 0, 'E': 8, 'W': 7}, {'N': 0, 'S': 0, 'E': 8, 'W': 7}, {'N': 0, 'S': 0, 'E': 9, 'W': 8}, {'N': 0, 'S': 0, 'E': 9, 'W': 9}, {'N': 1, 'S': 1, 'E': 9, 'W': 9}, {'N': 2, 'S': 1, 'E': 9, 'W': 9}, {'N': 2, 'S': 2, 'E': 9, 'W': 10}, {'N': 2, 'S': 2, 'E': 9, 'W': 10}, {'N': 3, 'S': 3, 'E': 8, 'W': 9}, {'N': 3, 'S': 3, 'E': 8, 'W': 9}, {'N': 3, 'S': 4, 'E': 7, 'W': 9}, {'N': 3, 'S': 4, 'E': 6, 'W': 8}, {'N': 4, 'S': 4, 'E': 5, 'W': 7}, {'N': 4, 'S': 4, 'E': 5, 'W': 6}, {'N': 4, 'S': 5, 'E': 5, 'W': 5}, {'N': 4, 'S': 6, 'E': 4, 'W': 4}, {'N': 4, 'S': 7, 'E': 3, 'W': 4}, {'N': 5, 'S': 8, 'E': 2, 'W': 3}, {'N': 6, 'S': 8, 'E': 1, 'W': 2}, {'N': 6, 'S': 8, 'E': 0, 'W': 2}, {'N': 7, 'S': 8, 'E': 0, 'W': 1}, {'N': 7, 'S': 8, 'E': 0, 'W': 1}, {'N': 7, 'S': 8, 'E': 0, 'W': 0}, {'N': 7, 'S': 8, 'E': 0, 'W': 0}, {'N': 8, 'S': 8, 'E': 0, 'W': 0}, {'N': 8, 'S': 8, 'E': 0, 'W': 0}, {'N': 8, 'S': 8, 'E': 0, 'W': 0}, {'N': 8, 'S': 8, 'E': 0, 'W': 0}, {'N': 8, 'S': 8, 'E': 0, 'W': 0}, {'N': 8, 'S': 8, 'E': 0, 'W': 0}, {'N': 9, 'S': 8, 'E': 0, 'W': 0}, {'N': 9, 'S': 8, 'E': 0, 'W': 0}, {'N': 9, 'S': 9, 'E': 0, 'W': 0}, {'N': 9, 'S': 9, 'E': 0, 'W': 0}, {'N': 9, 'S': 9, 'E': 0, 'W': 0}, {'N': 9, 'S': 9, 'E': 0, 'W': 0}, {'N': 9, 'S': 9, 'E': 0, 'W': 0}, {'N': 9, 'S': 9, 'E': 0, 'W': 0}, {'N': 9, 'S': 10, 'E': 1, 'W': 1}, {'N': 9, 'S': 10, 'E': 1, 'W': 1}, {'N': 9, 'S': 10, 'E': 1, 'W': 1}, {'N': 9, 'S': 10, 'E': 1, 'W': 2}, {'N': 9, 'S': 10, 'E': 1, 'W': 2}, {'N': 8, 'S': 9, 'E': 2, 'W': 2}, {'N': 7, 'S': 8, 'E': 3, 'W': 2}, {'N': 6, 'S': 8, 'E': 3, 'W': 3}, {'N': 5, 'S': 7, 'E': 3, 'W': 3}, {'N': 4, 'S': 7, 'E': 3, 'W': 3}, {'N': 3, 'S': 6, 'E': 3, 'W': 3}, {'N': 3, 'S': 5, 'E': 3, 'W': 3}, {'N': 2, 'S': 4, 'E': 3, 'W': 3}, {'N': 1, 'S': 3, 'E': 3, 'W': 3}, {'N': 1, 'S': 2, 'E': 3, 'W': 3}, {'N': 0, 'S': 1, 'E': 3, 'W': 3}, {'N': 0, 'S': 1, 'E': 4, 'W': 3}, {'N': 0, 'S': 0, 'E': 4, 'W': 3}, {'N': 0, 'S': 0, 'E': 4, 'W': 4}, {'N': 0, 'S': 0, 'E': 4, 'W': 4}, {'N': 0, 'S': 0, 'E': 4, 'W': 4}, {'N': 0, 'S': 0, 'E': 4, 'W': 5}, {'N': 0, 'S': 0, 'E': 4, 'W': 5}, {'N': 0, 'S': 0, 'E': 5, 'W': 5}, {'N': 0, 'S': 0, 'E': 5, 'W': 5}, {'N': 0, 'S': 0, 'E': 5, 'W': 5}, {'N': 0, 'S': 0, 'E': 6, 'W': 5}, {'N': 0, 'S': 0, 'E': 7, 'W': 5}, {'N': 0, 'S': 0, 'E': 7, 'W': 5}, {'N': 0, 'S': 0, 'E': 7, 'W': 5}, {'N': 0, 'S': 0, 'E': 7, 'W': 5}, {'N': 0, 'S': 0, 'E': 8, 'W': 5}, {'N': 0, 'S': 0, 'E': 8, 'W': 6}, {'N': 0, 'S': 0, 'E': 8, 'W': 6}, {'N': 0, 'S': 0, 'E': 9, 'W': 6}, {'N': 1, 'S': 0, 'E': 9, 'W': 6}, {'N': 1, 'S': 0, 'E': 9, 'W': 6}, {'N': 1, 'S': 0, 'E': 9, 'W': 7}, {'N': 1, 'S': 0, 'E': 10, 'W': 8}, {'N': 1, 'S': 0, 'E': 10, 'W': 8}, {'N': 1, 'S': 0, 'E': 9, 'W': 8}, {'N': 1, 'S': 0, 'E': 9, 'W': 7}, {'N': 1, 'S': 0, 'E': 8, 'W': 6}, {'N': 1, 'S': 0, 'E': 8, 'W': 5}, {'N': 1, 'S': 0, 'E': 7, 'W': 4}, {'N': 2, 'S': 0, 'E': 6, 'W': 3}, {'N': 2, 'S': 0, 'E': 5, 'W': 2}, {'N': 2, 'S': 0, 'E': 5, 'W': 2}, {'N': 3, 'S': 0, 'E': 4, 'W': 2}, {'N': 3, 'S': 0, 'E': 3, 'W': 1}, {'N': 3, 'S': 0, 'E': 3, 'W': 1}, {'N': 3, 'S': 0, 'E': 2, 'W': 1}, {'N': 4, 'S': 0, 'E': 2, 'W': 0}, {'N': 5, 'S': 1, 'E': 1, 'W': 0}, {'N': 5, 'S': 1, 'E': 1, 'W': 0}, {'N': 5, 'S': 1, 'E': 1, 'W': 0}, {'N': 5, 'S': 1, 'E': 0, 'W': 0}, {'N': 5, 'S': 1, 'E': 0, 'W': 0}, {'N': 5, 'S': 1, 'E': 0, 'W': 0}, {'N': 5, 'S': 1, 'E': 0, 'W': 0}, {'N': 5, 'S': 1, 'E': 0, 'W': 0}, {'N': 5, 'S': 2, 'E': 0, 'W': 0}, {'N': 5, 'S': 3, 'E': 0, 'W': 0}, {'N': 5, 'S': 4, 'E': 0, 'W': 0}, {'N': 5, 'S': 4, 'E': 0, 'W': 0}, {'N': 5, 'S': 5, 'E': 0, 'W': 0}, {'N': 5, 'S': 5, 'E': 0, 'W': 0}, {'N': 5, 'S': 5, 'E': 0, 'W': 0}, {'N': 5, 'S': 6, 'E': 0, 'W': 0}, {'N': 5, 'S': 6, 'E': 0, 'W': 0}, {'N': 5, 'S': 6, 'E': 0, 'W': 0}, {'N': 5, 'S': 6, 'E': 0, 'W': 1}, {'N': 5, 'S': 6, 'E': 0, 'W': 1}, {'N': 5, 'S': 6, 'E': 0, 'W': 2}, {'N': 5, 'S': 6, 'E': 0, 'W': 2}, {'N': 4, 'S': 5, 'E': 1, 'W': 2}, {'N': 3, 'S': 4, 'E': 1, 'W': 2}, {'N': 3, 'S': 3, 'E': 1, 'W': 2}, {'N': 2, 'S': 2, 'E': 1, 'W': 3}, {'N': 1, 'S': 1, 'E': 2, 'W': 3}, {'N': 1, 'S': 0, 'E': 2, 'W': 4}, {'N': 0, 'S': 0, 'E': 2, 'W': 4}, {'N': 0, 'S': 0, 'E': 2, 'W': 4}, {'N': 0, 'S': 0, 'E': 2, 'W': 5}, {'N': 0, 'S': 0, 'E': 3, 'W': 6}, {'N': 0, 'S': 0, 'E': 3, 'W': 6}, {'N': 0, 'S': 0, 'E': 3, 'W': 6}, {'N': 0, 'S': 0, 'E': 3, 'W': 6}, {'N': 0, 'S': 0, 'E': 3, 'W': 6}, {'N': 0, 'S': 0, 'E': 4, 'W': 6}, {'N': 0, 'S': 0, 'E': 4, 'W': 6}, {'N': 0, 'S': 0, 'E': 4, 'W': 6}, {'N': 0, 'S': 0, 'E': 4, 'W': 6}, {'N': 0, 'S': 0, 'E': 4, 'W': 6}, {'N': 0, 'S': 0, 'E': 4, 'W': 6}, {'N': 0, 'S': 0, 'E': 4, 'W': 7}, {'N': 0, 'S': 0, 'E': 4, 'W': 7}, {'N': 0, 'S': 0, 'E': 4, 'W': 8}, {'N': 0, 'S': 0, 'E': 4, 'W': 8}, {'N': 0, 'S': 0, 'E': 4, 'W': 8}, {'N': 0, 'S': 0, 'E': 4, 'W': 9}, {'N': 0, 'S': 0, 'E': 4, 'W': 9}, {'N': 0, 'S': 0, 'E': 4, 'W': 9}, {'N': 0, 'S': 0, 'E': 4, 'W': 10}, {'N': 0, 'S': 0, 'E': 4, 'W': 10}, {'N': 0, 'S': 0, 'E': 4, 'W': 10}, {'N': 0, 'S': 0, 'E': 4, 'W': 10}, {'N': 1, 'S': 0, 'E': 4, 'W': 11}, {'N': 2, 'S': 0, 'E': 4, 'W': 12}, {'N': 2, 'S': 0, 'E': 4, 'W': 12}, {'N': 3, 'S': 0, 'E': 3, 'W': 11}, {'N': 3, 'S': 0, 'E': 2, 'W': 10}, {'N': 3, 'S': 0, 'E': 2, 'W': 9}, {'N': 3, 'S': 0, 'E': 1, 'W': 9}, {'N': 3, 'S': 0, 'E': 0, 'W': 8}, {'N': 3, 'S': 0, 'E': 0, 'W': 7}, {'N': 3, 'S': 1, 'E': 0, 'W': 6}, {'N': 3, 'S': 1, 'E': 0, 'W': 5}, {'N': 3, 'S': 1, 'E': 0, 'W': 4}, {'N': 3, 'S': 1, 'E': 0, 'W': 3}, {'N': 3, 'S': 1, 'E': 0, 'W': 3}, {'N': 3, 'S': 1, 'E': 0, 'W': 2}, {'N': 4, 'S': 1, 'E': 0, 'W': 1}, {'N': 4, 'S': 1, 'E': 0, 'W': 0}, {'N': 5, 'S': 1, 'E': 0, 'W': 0}, {'N': 5, 'S': 1, 'E': 0, 'W': 0}, {'N': 5, 'S': 1, 'E': 0, 'W': 0}, {'N': 5, 'S': 1, 'E': 0, 'W': 0}, {'N': 5, 'S': 1, 'E': 0, 'W': 0}, {'N': 5, 'S': 2, 'E': 0, 'W': 0}, {'N': 5, 'S': 2, 'E': 0, 'W': 0}, {'N': 5, 'S': 2, 'E': 0, 'W': 0}, {'N': 5, 'S': 2, 'E': 0, 'W': 0}, {'N': 5, 'S': 2, 'E': 0, 'W': 0}, {'N': 5, 'S': 2, 'E': 0, 'W': 0}, {'N': 6, 'S': 2, 'E': 0, 'W': 0}, {'N': 6, 'S': 2, 'E': 0, 'W': 0}, {'N': 7, 'S': 2, 'E': 0, 'W': 0}, {'N': 7, 'S': 3, 'E': 0, 'W': 0}, {'N': 8, 'S': 3, 'E': 0, 'W': 0}, {'N': 8, 'S': 3, 'E': 0, 'W': 0}, {'N': 8, 'S': 3, 'E': 1, 'W': 0}, {'N': 9, 'S': 3, 'E': 1, 'W': 0}, {'N': 9, 'S': 3, 'E': 1, 'W': 0}, {'N': 9, 'S': 3, 'E': 1, 'W': 1}, {'N': 8, 'S': 2, 'E': 1, 'W': 2}, {'N': 7, 'S': 1, 'E': 1, 'W': 2}, {'N': 7, 'S': 1, 'E': 1, 'W': 2}, {'N': 6, 'S': 0, 'E': 2, 'W': 2}, {'N': 5, 'S': 0, 'E': 2, 'W': 2}, {'N': 4, 'S': 0, 'E': 2, 'W': 2}, {'N': 3, 'S': 0, 'E': 2, 'W': 2}, {'N': 2, 'S': 0, 'E': 2, 'W': 2}, {'N': 1, 'S': 0, 'E': 3, 'W': 2}, {'N': 1, 'S': 0, 'E': 3, 'W': 2}, {'N': 0, 'S': 0, 'E': 4, 'W': 2}, {'N': 0, 'S': 0, 'E': 4, 'W': 2}, {'N': 0, 'S': 0, 'E': 5, 'W': 2}, {'N': 0, 'S': 0, 'E': 6, 'W': 2}, {'N': 0, 'S': 0, 'E': 6, 'W': 2}, {'N': 0, 'S': 0, 'E': 6, 'W': 2}, {'N': 0, 'S': 0, 'E': 6, 'W': 2}, {'N': 0, 'S': 0, 'E': 6, 'W': 2}, {'N': 0, 'S': 0, 'E': 6, 'W': 2}, {'N': 0, 'S': 0, 'E': 6, 'W': 2}, {'N': 0, 'S': 0, 'E': 6, 'W': 2}]",uniform
